time,energy
379474394.257405,1066
379474405.734004,12654
379474419.960073,13266
379474441.568328,13217
379474453.944652,12606
379474474.435378,12564
379474493.546996,1470
379474513.239734,9724
379474525.779718,1535
379474540.197075,3375
379474557.789006,10814
379474567.852527,12751
379474575.134413,1043
379474590.614321,303
379474600.504306,582
379474612.02047,1464
379474624.38276,12854
379474640.711642,4811
379474650.235079,1316
379474674.585262,12924
379474688.470662,12511
379474708.006695,13038
379474720.652468,12879
379474728.927909,12956
379474744.349553,12992
379474757.032732,9057
379474779.883516,6620
379474796.771153,7963
379474805.146649,949
379474814.792368,13435
379474826.39167,11591
379474839.028636,9512
379474851.799826,13108
379474876.442925,3096
379474899.024749,13185
379474916.514003,13160
379474926.560263,245
379474937.98839,3200
379474958.116076,5857
379474980.338683,13373
379474991.61372,5439
379475003.113281,13238
379475018.312835,13320
379475039.977908,13268
379475056.640741,8699
379475062.537041,1496
379475082.733685,7838
379475091.440349,472
379475102.008949,1161
379475122.556988,122
379475135.361308,1492
379475151.379606,328
379475176.776284,13362
379475191.228418,8442
379475204.6095,1674
379475212.269184,10036
379475225.845926,10571
379475243.39054,773
379475258.792192,13197
379475273.910704,1507
379475284.395811,11516
379475306.34463,13139
379475317.310062,13244
379475331.373043,6048
379475344.339752,11007
379475350.974392,5662
379475369.356574,13125
379475382.439626,1497
379475402.473761,13070
379475417.459346,358
379475423.572006,5615
379475436.805654,13078
379475447.807112,11983
379475458.247377,5760
379475472.237367,9457
379475489.931053,13104
379475508.329465,12871
379475519.968732,9215
379475531.559676,257
379475546.605223,1307
379475560.644398,382
379475578.183006,2897
379475585.925401,12804
379475594.831455,171
379475601.308977,12760
379475630.535362,13308
379475644.381285,2236
379475652.514884,12717
379475668.289226,730
379475681.961343,12738
379475696.567002,101
379475709.276915,6499
379475722.717371,13512
379475741.665445,12564
379475752.603269,1063
379475766.858778,12510
379475782.362719,1145
379475797.621551,12567
379475810.309403,3387
379475817.992791,494
379475827.835563,3450
379475837.855291,2046
379475861.040165,12664
379475876.711596,1474
379475893.318786,10178
379475907.468142,3586
379475918.073921,12817
379475932.656319,12824
379475947.127308,10595
379475957.669307,12813
379475974.390896,3642
379475990.302173,12885
379476013.343206,9699
379476027.852953,1516
379476046.079074,12901
379476060.295489,1352
379476076.330608,6076
379476089.758196,5074
379476099.782508,178
379476113.069474,973
379476128.044197,13021
379476141.549213,13283
379476158.214443,1636
379476171.055828,1982
379476184.525003,13133
379476193.792126,13091
379476209.21659,13129
379476229.048033,4002
379476245.087791,13110
379476265.116246,1549
379476281.738156,13231
379476303.409963,1348
379476314.427228,13376
379476345.255743,206
379476363.308979,1455
379476367.59544,4780
379476376.738163,4728
379476380.039133,13338
379476386.79622,13320
379476402.815185,931
379476420.477807,2237
379476437.086483,7527
379476455.232461,13517
379476462.33039,7519
379476471.377965,13378
379476490.723671,13330
379476501.720365,1479
379476511.541149,1727
379476525.030541,1500
379476545.138626,507
379476556.494147,9308
379476577.074751,2187
379476585.934718,2531
379476598.117505,118
379476612.442536,13115
379476624.800619,12801
379476636.469307,11650
379476652.00535,13155
379476662.960426,13187
379476671.203634,12402
379476693.146709,13114
379476706.677943,1544
379476727.442607,13001
379476736.916929,13076
379476747.602936,10816
379476767.032307,9049
379476782.433352,831
379476794.067393,1489
379476808.365082,13472
379476822.205804,3584
379476839.649273,1529
379476870.614862,11850
379476879.814425,12797
379476887.495526,5357
379476899.271042,7241
379476903.813078,12815
379476921.662843,1477
379476940.455957,13435
379476951.183993,12840
379476961.554901,3165
379476980.130835,8345
379476986.619921,10608
379476998.561706,1296
379477006.800967,2606
379477012.85285,12732
379477018.91362,9989
379477034.08301,4588
379477046.580564,12471
379477068.909667,12616
379477076.818309,5976
379477094.342931,7944
379477103.285729,1487
379477116.144418,1506
379477131.326357,12677
379477144.448576,12662
379477161.223831,10199
379477169.201243,12867
379477194.015912,12729
379477212.503172,705
379477225.360192,10876
379477239.209962,12735
379477258.747048,2203
379477283.533207,6136
379477306.628968,3236
379477328.624786,12843
379477335.10628,3924
379477353.713716,10393
379477363.670246,13236
379477386.773947,12964
379477397.808832,5361
379477422.209669,12996
379477432.170777,4942
379477451.169537,13087
379477466.862359,13046
379477476.402042,10303
379477496.727622,13121
379477508.66826,13072
379477526.64296,1458
379477540.79488,11396
379477549.737199,3709
379477573.142289,8296
379477594.128198,267
379477603.337027,2563
379477613.406555,1543
379477631.493514,1511
379477653.830714,13276
379477670.890279,1457
379477682.455342,10348
379477695.356759,2920
379477717.888107,5707
379477735.82386,13459
379477746.780378,805
379477765.624812,12679
379477787.570822,233
379477802.080377,3615
379477813.372101,3730
379477824.288847,10318
379477846.166331,4166
379477853.401061,13392
379477863.897036,11147
379477871.768757,13288
379477895.428469,5296
379477907.73304,9605
379477927.354097,8370
379477932.442537,13196
379477946.669032,13563
379477959.403109,13124
379477972.31314,6495
379477981.672577,309
379477985.432088,591
379478012.791405,13247
379478033.432988,5768
379478041.665573,8982
379478048.179385,9989
379478069.879061,13048
379478083.757759,13636
379478101.608345,12843
379478127.008604,299
379478143.951425,12946
379478160.922065,12972
379478171.090046,9544
379478181.277313,5681
379478205.622359,13631
379478222.180674,13228
379478244.039871,12804
379478255.724311,2985
379478262.828597,4678
379478273.304375,1409
379478287.273199,12667
379478305.07068,899
379478321.414574,12872
379478333.143848,12676
379478347.81373,1392
379478357.522745,4174
379478375.998835,12637
379478386.608029,12724
379478406.580669,12567
379478412.98642,12867
379478414.80605,271
379478429.917963,12644
379478443.818776,12605
379478454.745634,926
379478463.269641,11540
379478486.141921,12466
379478493.092,12979
379478507.687741,12693
379478515.21065,8726
379478526.702245,115
379478533.464774,258
379478544.59968,12973
379478561.450421,1523
379478570.474932,12706
379478580.913961,398
379478593.623519,549
379478605.477027,12899
379478620.968556,1483
379478642.589786,99
379478663.695687,12803
379478684.467728,827
379478695.882474,13022
379478707.619713,1523
379478735.714797,13039
379478758.768027,1650
379478773.695185,13014
379478782.309714,12992
379478798.360754,5768
379478809.133718,289
379478823.967633,7834
379478834.556447,10439
379478848.373041,1491
379478856.157105,13121
379478881.787255,13157
379478897.257966,935
379478911.504099,13228
379478940.944045,12331
379478947.191435,10459
379478965.678916,2971
379478987.725675,12889
379479003.990413,1469
379479010.515809,5981
379479026.988889,5994
379479040.055835,13398
379479051.703496,5572
379479066.560611,13369
379479076.941732,1468
379479098.772561,9330
379479113.929257,13364
379479124.67971,4308
379479137.392488,9470
379479149.242982,632
379479159.760281,1085
379479178.109184,10634
379479194.499878,13243
379479203.451391,13204
379479219.697431,1481
379479238.096507,6559
379479249.147905,5935
379479268.581731,13298
379479275.770254,13175
379479285.045126,7910
379479295.801353,13466
379479315.63408,13139
379479332.014619,13102
379479344.433974,11447
379479358.71966,1510
379479372.239976,13070
379479386.842652,12969
379479408.701238,11651
379479420.722512,12956
379479437.544745,1455
379479460.017407,12955
379479469.183847,92
379479474.131339,1489
379479485.432968,2312
379479498.558612,13106
379479508.481425,12941
379479526.761869,13102
379479541.508742,2985
379479565.092558,8529
379479574.015039,12806
379479586.615433,12896
379479600.480738,13276
379479615.563536,1892
379479625.366147,12889
379479633.995206,13597
379479647.016457,289
379479660.546695,5744
379479673.531343,7206
379479684.661797,12702
379479692.951939,9935
379479704.634347,225
379479718.934181,12586
379479733.458547,545
379479748.089877,12637
379479761.392625,11985
379479777.134426,1485
379479791.916926,1424
379479808.116552,12664
379479826.710509,9745
379479848.60035,5593
379479860.549864,789
379479879.013395,1577
379479886.599621,4390
379479894.902545,12788
379479904.713677,5274
379479911.14037,12792
379479924.871589,13039
379479934.391548,1471
379479938.924612,3088
379479955.208722,5964
379479966.109511,145
379479975.019487,5730
379479991.198938,1504
379480003.983304,12850
379480012.201578,170
379480018.630018,9945
379480029.448785,12942
379480039.827194,13306
379480055.176073,215
379480067.241438,1544
379480085.06706,13040
379480102.842376,13026
379480120.8455,1483
379480129.592778,13139
379480142.778301,13202
379480156.427175,13035
379480164.021022,12779
379480182.053423,13109
379480200.732521,13173
379480213.833091,4496
379480233.993447,2443
379480250.914156,13266
379480264.621907,4218
379480277.624186,13228
379480295.370689,13264
379480310.845793,10442
379480324.011156,11744
379480339.944367,13316
379480351.145111,11600
379480356.133091,9441
379480367.810071,1508
379480377.818911,13365
379480390.381579,13634
379480415.677572,11965
379480435.580737,390
379480446.033527,13372
379480459.456455,11435
379480467.28381,162
379480485.869411,1497
379480496.899586,4905
379480506.727221,1620
379480522.763701,13328
379480539.257346,2096
379480551.14314,13249
379480569.028446,262
379480578.239548,310
379480592.230153,9008
379480610.253361,11221
379480623.057521,5323
379480631.588224,13407
379480642.619092,13123
379480654.802331,13149
379480665.16927,13039
379480681.202211,6778
379480695.899994,1487
379480712.90515,1294
379480722.270015,7933
379480727.353442,185
379480742.40707,211
379480757.192811,1446
379480768.602018,144
379480781.347557,5503
379480787.126364,5115
379480796.572318,426
379480811.753935,12853
379480833.073478,8331
379480843.602478,8990
379480854.339104,335
379480865.00591,1986
379480874.003586,3282
379480890.976566,4498
379480903.89122,12706
379480915.850458,12911
379480926.617539,1480
379480940.164656,12723
379480953.386149,12700
379480964.569644,316
379480977.982944,1904
379480988.719981,2010
379480999.542911,11948
379481008.645268,12653
379481022.798172,1753
379481039.195748,12639
379481049.057436,671
379481062.892831,1467
379481075.203269,8102
379481086.023028,3331
379481100.725195,10487
379481114.107266,715
379481128.976894,12911
379481139.540063,1479
379481150.830686,4635
379481157.780047,113
379481165.255644,1552
379481173.099145,12659
379481181.331707,114
379481196.695269,3664
379481206.496812,1994
379481221.948798,9726
379481238.567812,9453
379481247.401203,9835
379481258.286735,279
379481269.948771,6241
379481278.669654,4679
379481284.325623,12862
379481294.229335,12800
379481310.202101,5540
379481330.109279,760
379481342.46168,2814
379481351.117674,2212
379481359.070569,13013
379481364.464666,13015
379481375.928501,12957
379481389.177383,12971
379481403.739912,13009
379481414.991065,3286
379481422.746579,1508
379481430.132376,13052
379481444.736461,1338
379481456.564682,13141
379481470.452939,971
379481485.350912,13414
379481497.925203,13105
379481507.379587,4598
379481523.075782,13189
379481537.67943,3600
379481548.581509,13171
379481557.694517,13362
379481569.800587,3944
379481575.886087,1646
379481588.512582,11402
379481593.861601,1308
379481605.656015,13275
379481612.266743,2083
379481631.625544,13190
379481647.472004,514
379481651.279215,13386
379481659.19333,13345
379481668.922558,4901
379481679.697592,2194
379481687.464256,914
379481696.351615,5507
379481708.156319,13383
379481723.119823,511
379481730.306367,6013
379481747.024553,13451
379481762.73088,1401
379481768.406387,12734
379481779.037366,3461
379481793.631303,13340
379481804.287096,12138
379481815.589609,1640
379481829.395355,7246
379481836.067129,6919
379481850.935132,8330
379481864.612801,214
379481876.821462,13173
379481894.80033,768
379481907.648859,5912
379481917.174676,8775
379481927.070301,13244
379481941.052193,4659
379481950.248486,4751
379481960.923106,1458
379481966.763813,13145
379481977.784164,1477
379481992.831313,2797
379482004.249297,1505
379482008.81458,3376
379482016.336939,5647
379482025.972802,10098
379482032.761818,313
379482044.769558,13513
379482051.876638,6980
379482060.504463,8749
379482071.846518,8101
379482079.007527,1986
379482089.319023,5044
379482102.486434,12923
379482117.869109,12924
379482124.837614,10208
379482129.531931,12893
379482137.265257,1721
379482149.545387,3268
379482160.62693,401
379482171.298882,1493
379482185.511801,13082
379482196.539055,8338
379482204.433497,4251
379482218.116717,12809
379482233.389153,12745
379482235.47105,671
379482244.35985,1519
379482255.269061,2537
379482275.078975,1048
379482283.384039,11364
379482291.506194,837
379482302.246391,244
379482311.339566,3866
379482328.70853,2168
379482343.00463,3063
379482353.369633,13430
379482366.408681,12592
379482381.477606,12207
379482396.049338,778
379482405.341784,6975
379482417.598221,12732
379482424.900755,7059
379482435.270294,6230
379482448.806104,3436
379482463.701606,276
379482471.90621,3839
379482482.432235,6699
379482488.183315,3145
379482501.4529,12875
379482513.492048,3101
379482524.787625,5967
379482539.122163,13394
379482545.778446,7235
